"","CONCEPT_ID","CONCEPT_NAME","STANDARD_CONCEPT","STANDARD_CONCEPT_CAPTION","INVALID_REASON","INVALID_REASON_CAPTION","CONCEPT_CODE","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","VALID_START_DATE","VALID_END_DATE"
"555",44805668,"Single major depressive episode, severe, with psychosis, psychosis in remission","S","Standard","V","Valid","755321000000106","Condition","SNOMED","Clinical Finding",1285891200000,4102358400000
"556",44805669,"Recurrent major depressive episodes, severe, with psychosis, psychosis in remission","S","Standard","V","Valid","755331000000108","Condition","SNOMED","Clinical Finding",1285891200000,4102358400000
"557",44806193,"Antenatal depression","N","Non-Standard","U","Invalid","790961000000101","Condition","SNOMED","Clinical Finding",1.3176e+12,1643241600000
"558",44813318,"[X]Recurrent depressive disorder","N","Non-Standard","U","Invalid","456601000000107","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"559",44813499,"Recurrent major depressive episodes, in remission","S","Standard","V","Valid","764701000000109","Condition","SNOMED","Clinical Finding",1.301616e+12,4102358400000
"560",44819545,"Chronic depressive personality disorder","N","Non-Standard","V","Valid","301.12","Condition","ICD9CM","5-dig billing code",0,4102358400000
"561",44820717,"Major depressive affective disorder, single episode, severe, specified as with psychotic behavior","N","Non-Standard","V","Valid","296.24","Condition","ICD9CM","5-dig billing code",0,4102358400000
"562",44820721,"Bipolar I disorder, most recent episode (or current) depressed, in partial or unspecified remission","N","Non-Standard","V","Valid","296.55","Condition","ICD9CM","5-dig billing code",0,4102358400000
"563",44821821,"Major depressive disorder, single episode","N","Non-Standard","V","Valid","296.2","Condition","ICD9CM","4-dig nonbill code",0,4102358400000
"564",44822975,"Major depressive affective disorder, single episode, unspecified","N","Non-Standard","V","Valid","296.20","Condition","ICD9CM","5-dig billing code",0,4102358400000
"565",44822976,"Major depressive affective disorder, single episode, in partial or unspecified remission","N","Non-Standard","V","Valid","296.25","Condition","ICD9CM","5-dig billing code",0,4102358400000
"566",44822977,"Bipolar I disorder, most recent episode (or current) depressed, in full remission","N","Non-Standard","V","Valid","296.56","Condition","ICD9CM","5-dig billing code",0,4102358400000
"567",44824114,"Major depressive affective disorder, single episode, mild","N","Non-Standard","V","Valid","296.21","Condition","ICD9CM","5-dig billing code",0,4102358400000
"568",44825293,"Major depressive disorder, recurrent episode","N","Non-Standard","V","Valid","296.3","Condition","ICD9CM","4-dig nonbill code",0,4102358400000
"569",44826500,"Bipolar I disorder, most recent episode (or current) depressed, mild","N","Non-Standard","V","Valid","296.51","Condition","ICD9CM","5-dig billing code",0,4102358400000
"570",44827654,"Major depressive affective disorder, single episode, moderate","N","Non-Standard","V","Valid","296.22","Condition","ICD9CM","5-dig billing code",0,4102358400000
"571",44827655,"Major depressive affective disorder, recurrent episode, severe, specified as with psychotic behavior","N","Non-Standard","V","Valid","296.34","Condition","ICD9CM","5-dig billing code",0,4102358400000
"572",44827656,"Major depressive affective disorder, recurrent episode, in full remission","N","Non-Standard","V","Valid","296.36","Condition","ICD9CM","5-dig billing code",0,4102358400000
"573",44829914,"Vascular dementia, with depressed mood","N","Non-Standard","V","Valid","290.43","Condition","ICD9CM","5-dig billing code",0,4102358400000
"574",44829923,"Major depressive affective disorder, recurrent episode, mild","N","Non-Standard","V","Valid","296.31","Condition","ICD9CM","5-dig billing code",0,4102358400000
"575",44831089,"Major depressive affective disorder, recurrent episode, unspecified","N","Non-Standard","V","Valid","296.30","Condition","ICD9CM","5-dig billing code",0,4102358400000
"576",44831090,"Major depressive affective disorder, recurrent episode, moderate","N","Non-Standard","V","Valid","296.32","Condition","ICD9CM","5-dig billing code",0,4102358400000
"577",44832232,"Major depressive affective disorder, single episode, in full remission","N","Non-Standard","V","Valid","296.26","Condition","ICD9CM","5-dig billing code",0,4102358400000
"578",44832235,"Atypical depressive disorder","N","Non-Standard","V","Valid","296.82","Condition","ICD9CM","5-dig billing code",0,4102358400000
"579",44832236,"Depressive type psychosis","N","Non-Standard","V","Valid","298.0","Condition","ICD9CM","4-dig billing code",0,4102358400000
"580",44833421,"Depressive disorder, not elsewhere classified","N","Non-Standard","V","Valid","311","Condition","ICD9CM","3-dig billing code",0,4102358400000
"581",44834589,"Major depressive affective disorder, recurrent episode, in partial or unspecified remission","N","Non-Standard","V","Valid","296.35","Condition","ICD9CM","5-dig billing code",0,4102358400000
"582",44834590,"Bipolar I disorder, most recent episode (or current) depressed","N","Non-Standard","V","Valid","296.5","Condition","ICD9CM","4-dig nonbill code",0,4102358400000
"583",44835784,"Major depressive affective disorder, single episode, severe, without mention of psychotic behavior","N","Non-Standard","V","Valid","296.23","Condition","ICD9CM","5-dig billing code",0,4102358400000
"584",44835785,"Major depressive affective disorder, recurrent episode, severe, without mention of psychotic behavior","N","Non-Standard","V","Valid","296.33","Condition","ICD9CM","5-dig billing code",0,4102358400000
"585",44835786,"Bipolar I disorder, most recent episode (or current) depressed, moderate","N","Non-Standard","V","Valid","296.52","Condition","ICD9CM","5-dig billing code",0,4102358400000
"586",44836965,"Bipolar I disorder, most recent episode (or current) depressed, unspecified","N","Non-Standard","V","Valid","296.50","Condition","ICD9CM","5-dig billing code",0,4102358400000
"587",44836972,"Dysthymic disorder","N","Non-Standard","V","Valid","300.4","Condition","ICD9CM","4-dig billing code",0,4102358400000
"588",45420188,"Endogenous depression first episode","N","Non-Standard","V","Valid","E112.12","Condition","Read","Read",0,4102358400000
"589",45420225,"[X]Single episode of reactive depression","N","Non-Standard","V","Valid","Eu32.13","Condition","Read","Read",0,4102358400000
"590",45420226,"[X] Reactive depression NOS","N","Non-Standard","V","Valid","Eu32z14","Condition","Read","Read",0,4102358400000
"591",45423365,"Single major depressive episode, severe, without mention of psychosis","N","Non-Standard","V","Valid","E112300","Condition","Read","Read",0,4102358400000
"592",45423401,"[X]Single episode vital depression without psychotic symptoms","N","Non-Standard","V","Valid","Eu32213","Condition","Read","Read",0,4102358400000
"593",45423402,"[X]Mild depression","N","Non-Standard","V","Valid","Eu32400","Condition","Read","Read",0,4102358400000
"594",45426631,"Bipolar affective disorder, currently depressed, mild","N","Non-Standard","V","Valid","E115100","Condition","Read","Read",0,4102358400000
"595",45426671,"[X]Single episode of psychotic depression","N","Non-Standard","V","Valid","Eu32313","Condition","Read","Read",0,4102358400000
"596",45426672,"[X]Prolonged single episode of reactive depression","N","Non-Standard","V","Valid","Eu32z13","Condition","Read","Read",0,4102358400000
"597",45429981,"Single major depressive episode, unspecified","N","Non-Standard","V","Valid","E112000","Condition","Read","Read",0,4102358400000
"598",45429982,"Bipolar affective disorder, currently depressed","N","Non-Standard","V","Valid","E115.00","Condition","Read","Read",0,4102358400000
"599",45429984,"Atypical depressive disorder","N","Non-Standard","V","Valid","E11y200","Condition","Read","Read",0,4102358400000
"600",45430022,"[X]Severe depressive episode with psychotic symptoms","N","Non-Standard","V","Valid","Eu32300","Condition","Read","Read",0,4102358400000
"601",45430023,"[X]Single major depressive episode, severe, with psychosis, psychosis in remission","N","Non-Standard","V","Valid","Eu32900","Condition","Read","Read",0,4102358400000
"602",45430024,"[X]Premenstrual dysphoric disorder","N","Non-Standard","V","Valid","Eu3y200","Condition","Read","Read",0,4102358400000
"603",45433260,"Drug-induced depressive state","N","Non-Standard","V","Valid","E02y300","Condition","Read","Read",0,4102358400000
"604",45433263,"Single major depressive episode","N","Non-Standard","V","Valid","E112.00","Condition","Read","Read",0,4102358400000
"605",45433264,"Recurrent major depressive episodes, severe, with psychosis","N","Non-Standard","V","Valid","E113400","Condition","Read","Read",0,4102358400000
"606",45433265,"Bipolar affective disorder, currently depressed, NOS","N","Non-Standard","V","Valid","E115z00","Condition","Read","Read",0,4102358400000
"607",45433267,"Reactive depressive psychosis","N","Non-Standard","V","Valid","E130.00","Condition","Read","Read",0,4102358400000
"608",45433289,"[X]Endogenous depression without psychotic symptoms","N","Non-Standard","V","Valid","Eu33211","Condition","Read","Read",0,4102358400000
"609",45436597,"Agitated depression","N","Non-Standard","V","Valid","E112.11","Condition","Read","Read",0,4102358400000
"610",45436626,"[X]Persistant anxiety depression","N","Non-Standard","V","Valid","Eu34114","Condition","Read","Read",0,4102358400000
"611",45439892,"Single major depressive episode, in full remission","N","Non-Standard","V","Valid","E112600","Condition","Read","Read",0,4102358400000
"612",45439893,"Recurrent major depressive episodes, moderate","N","Non-Standard","V","Valid","E113200","Condition","Read","Read",0,4102358400000
"613",45439923,"[X]Moderate depressive episode","N","Non-Standard","V","Valid","Eu32100","Condition","Read","Read",0,4102358400000
"614",45439924,"[X]Single episode major depression without psychotic symptoms","N","Non-Standard","V","Valid","Eu32212","Condition","Read","Read",0,4102358400000
"615",45443197,"[X]Schizoaffective psychosis, depressive type","N","Non-Standard","V","Valid","Eu25111","Condition","Read","Read",0,4102358400000
"616",45443200,"[X]Single episode of major depression with psychotic symptoms","N","Non-Standard","V","Valid","Eu32311","Condition","Read","Read",0,4102358400000
"617",45443201,"[X]Manic-depressive psychosis, depressed type without psychotic symptoms","N","Non-Standard","V","Valid","Eu33213","Condition","Read","Read",0,4102358400000
"618",45443202,"[X]Manic-depressive psychosis, depressed type with psychotic symptoms","N","Non-Standard","V","Valid","Eu33312","Condition","Read","Read",0,4102358400000
"619",45443203,"[X]Recurrent depressive disorder, unspecified","N","Non-Standard","V","Valid","Eu33z00","Condition","Read","Read",0,4102358400000
"620",45446528,"Postnatal depression","N","Non-Standard","V","Valid","E204.11","Condition","Read","Read",0,4102358400000
"621",45446543,"Postviral depression","N","Non-Standard","V","Valid","E2B0.00","Condition","Read","Read",0,4102358400000
"622",45446561,"[X]Depressive episode","N","Non-Standard","V","Valid","Eu32.00","Condition","Read","Read",0,4102358400000
"623",45446562,"[X]Atypical depression","N","Non-Standard","V","Valid","Eu32y11","Condition","Read","Read",0,4102358400000
"624",45446563,"[X]Recurrent severe episodes of reactive depressive psychosis","N","Non-Standard","V","Valid","Eu33316","Condition","Read","Read",0,4102358400000
"625",45446565,"[X]Dysthymia","N","Non-Standard","V","Valid","Eu34100","Condition","Read","Read",0,4102358400000
"626",45446574,"[X]Postnatal depression NOS","N","Non-Standard","V","Valid","Eu53011","Condition","Read","Read",0,4102358400000
"627",45449846,"Single major depressive episode, severe, with psychosis","N","Non-Standard","V","Valid","E112400","Condition","Read","Read",0,4102358400000
"628",45449847,"Bipolar affective disorder, currently depressed, unspecified","N","Non-Standard","V","Valid","E115000","Condition","Read","Read",0,4102358400000
"629",45449850,"Anxiety with depression","N","Non-Standard","V","Valid","E200300","Condition","Read","Read",0,4102358400000
"630",45449881,"[X]Recurrent severe episodes of psychotic depression","N","Non-Standard","V","Valid","Eu33315","Condition","Read","Read",0,4102358400000
"631",45449882,"[X]Neurotic depression","N","Non-Standard","V","Valid","Eu34113","Condition","Read","Read",0,4102358400000
"632",45453174,"Recurrent major depressive episode","N","Non-Standard","V","Valid","E113.00","Condition","Read","Read",0,4102358400000
"633",45453175,"Recurrent major depressive episodes, mild","N","Non-Standard","V","Valid","E113100","Condition","Read","Read",0,4102358400000
"634",45453176,"Recurrent depression","N","Non-Standard","V","Valid","E113700","Condition","Read","Read",0,4102358400000
"635",45453208,"[X]Endogenous depression with psychotic symptoms","N","Non-Standard","V","Valid","Eu33311","Condition","Read","Read",0,4102358400000
"636",45453209,"[X]Recurrent depressive disorder, currently in remission","N","Non-Standard","V","Valid","Eu33400","Condition","Read","Read",0,4102358400000
"637",45456548,"Endogenous depression first episode","N","Non-Standard","V","Valid","E112.13","Condition","Read","Read",0,4102358400000
"638",45456551,"Bipolar affective disorder, currently depressed, in full remission","N","Non-Standard","V","Valid","E115600","Condition","Read","Read",0,4102358400000
"639",45456581,"[X]Depressive episode, unspecified","N","Non-Standard","V","Valid","Eu32z00","Condition","Read","Read",0,4102358400000
"640",45456582,"[X]Recurrent brief depressive episodes","N","Non-Standard","V","Valid","Eu3y111","Condition","Read","Read",0,4102358400000
"641",45459885,"Recurrent major depressive episodes, severe, without mention of psychosis","N","Non-Standard","V","Valid","E113300","Condition","Read","Read",0,4102358400000
"642",45459890,"Depressive personality disorder","N","Non-Standard","V","Valid","E211200","Condition","Read","Read",0,4102358400000
"643",45459919,"[X]SAD - Seasonal affective disorder","N","Non-Standard","V","Valid","Eu33.15","Condition","Read","Read",0,4102358400000
"644",45459920,"[X]Recurrent depressive disorder, current episode mild","N","Non-Standard","V","Valid","Eu33000","Condition","Read","Read",0,4102358400000
"645",45459921,"[X]Recurrent severe episodes of major depression with psychotic symptoms","N","Non-Standard","V","Valid","Eu33313","Condition","Read","Read",0,4102358400000
"646",45463351,"[X]Schizophreniform psychosis, depressive type","N","Non-Standard","V","Valid","Eu25112","Condition","Read","Read",0,4102358400000
"647",45463352,"[X]Major depression, severe without psychotic symptoms","N","Non-Standard","V","Valid","Eu32700","Condition","Read","Read",0,4102358400000
"648",45463353,"[X]Monopolar depression NOS","N","Non-Standard","V","Valid","Eu33z11","Condition","Read","Read",0,4102358400000
"649",45466669,"Recurrent major depressive episode NOS","N","Non-Standard","V","Valid","E113z00","Condition","Read","Read",0,4102358400000
"650",45466714,"[X]Bipolar affective disorder, current episode mild or moderate depression","N","Non-Standard","V","Valid","Eu31300","Condition","Read","Read",0,4102358400000
"651",45466716,"[X]Severe depressive episode without psychotic symptoms","N","Non-Standard","V","Valid","Eu32200","Condition","Read","Read",0,4102358400000
"652",45466717,"[X]Other recurrent depressive disorders","N","Non-Standard","V","Valid","Eu33y00","Condition","Read","Read",0,4102358400000
"653",45470153,"[X]Mild depressive episode","N","Non-Standard","V","Valid","Eu32000","Condition","Read","Read",0,4102358400000
"654",45470154,"[X]Recurrent depressive disorder","N","Non-Standard","V","Valid","Eu33.00","Condition","Read","Read",0,4102358400000
"655",45473408,"Psychotic reactive depression","N","Non-Standard","V","Valid","E130.11","Condition","Read","Read",0,4102358400000
"656",45473436,"[X]Schizoaffective disorder, depressive type","N","Non-Standard","V","Valid","Eu25100","Condition","Read","Read",0,4102358400000
"657",45473437,"[X]Depression NOS","N","Non-Standard","V","Valid","Eu32z11","Condition","Read","Read",0,4102358400000
"658",45473438,"[X]Depressive disorder NOS","N","Non-Standard","V","Valid","Eu32z12","Condition","Read","Read",0,4102358400000
"659",45473439,"[X]Recurrent episodes of psychogenic depression","N","Non-Standard","V","Valid","Eu33.12","Condition","Read","Read",0,4102358400000
"660",45473440,"[X]Major depression, recurrent without psychotic symptoms","N","Non-Standard","V","Valid","Eu33212","Condition","Read","Read",0,4102358400000
"661",45476793,"Neurotic depression reactive type","N","Non-Standard","V","Valid","E204.00","Condition","Read","Read",0,4102358400000
"662",45480095,"Single major depressive episode, mild","N","Non-Standard","V","Valid","E112100","Condition","Read","Read",0,4102358400000
"663",45480124,"[X]Post-schizophrenic depression","N","Non-Standard","V","Valid","Eu20400","Condition","Read","Read",0,4102358400000
"664",45480128,"[X]Recurrent depressive disorder, current episode moderate","N","Non-Standard","V","Valid","Eu33100","Condition","Read","Read",0,4102358400000
"665",45483383,"Bipolar affective disorder, currently depressed, severe, with psychosis","N","Non-Standard","V","Valid","E115400","Condition","Read","Read",0,4102358400000
"666",45486781,"[X]Major depression, moderately severe","N","Non-Standard","V","Valid","Eu32600","Condition","Read","Read",0,4102358400000
"667",45486782,"[X]Seasonal depressive disorder","N","Non-Standard","V","Valid","Eu33.14","Condition","Read","Read",0,4102358400000
"668",45486783,"[X]Recurrent depressive disorder, current episode severe with psychotic symptoms","N","Non-Standard","V","Valid","Eu33300","Condition","Read","Read",0,4102358400000
"669",45490034,"Endogenous depression - recurrent","N","Non-Standard","V","Valid","E113.11","Condition","Read","Read",0,4102358400000
"670",45490068,"[X]Single episode agitated depression without psychotic symptoms","N","Non-Standard","V","Valid","Eu32211","Condition","Read","Read",0,4102358400000
"671",45490069,"[X]Recurrent episodes of reactive depression","N","Non-Standard","V","Valid","Eu33.13","Condition","Read","Read",0,4102358400000
"672",45490072,"[X]Mixed anxiety and depressive disorder","N","Non-Standard","V","Valid","Eu41200","Condition","Read","Read",0,4102358400000
"673",45493313,"Bipolar affective disorder, currently depressed, moderate","N","Non-Standard","V","Valid","E115200","Condition","Read","Read",0,4102358400000
"674",45493337,"Depressive disorder NEC","N","Non-Standard","V","Valid","E2B..00","Condition","Read","Read",0,4102358400000
"675",45493354,"[X]Major depression, mild","N","Non-Standard","V","Valid","Eu32500","Condition","Read","Read",0,4102358400000
"676",45496598,"Endogenous depression","N","Non-Standard","V","Valid","E112.14","Condition","Read","Read",0,4102358400000
"677",45496599,"Recurrent major depressive episodes, in full remission","N","Non-Standard","V","Valid","E113600","Condition","Read","Read",0,4102358400000
"678",45496601,"Agitated depression","N","Non-Standard","V","Valid","E135.00","Condition","Read","Read",0,4102358400000
"679",45496621,"Chronic depression","N","Non-Standard","V","Valid","E2B1.00","Condition","Read","Read",0,4102358400000
"680",45496638,"[X]Single episode of psychogenic depressive psychosis","N","Non-Standard","V","Valid","Eu32312","Condition","Read","Read",0,4102358400000
"681",45499963,"[X]Bipolar affective disorder, current episode severe depression with psychotic symptoms","N","Non-Standard","V","Valid","Eu31500","Condition","Read","Read",0,4102358400000
"682",45503243,"Depressive psychoses","N","Non-Standard","V","Valid","E11..12","Condition","Read","Read",0,4102358400000
"683",45503245,"Recurrent major depressive episodes, in partial or unspecified remission","N","Non-Standard","V","Valid","E113500","Condition","Read","Read",0,4102358400000
"684",45503283,"[X]Single episode of depressive reaction","N","Non-Standard","V","Valid","Eu32.11","Condition","Read","Read",0,4102358400000
"685",45503284,"[X]Single episode of reactive depressive psychosis","N","Non-Standard","V","Valid","Eu32314","Condition","Read","Read",0,4102358400000
"686",45503285,"[X]Major depression, severe with psychotic symptoms","N","Non-Standard","V","Valid","Eu32800","Condition","Read","Read",0,4102358400000
"687",45503286,"[X]Recurrent episodes of depressive reaction","N","Non-Standard","V","Valid","Eu33.11","Condition","Read","Read",0,4102358400000
"688",45506529,"Masked depression","N","Non-Standard","V","Valid","E11z200","Condition","Read","Read",0,4102358400000
"689",45506562,"[X]Vital depression, recurrent without psychotic symptoms","N","Non-Standard","V","Valid","Eu33214","Condition","Read","Read",0,4102358400000
"690",45506563,"[X]Recurrent severe episodes of psychogenic depressive psychosis","N","Non-Standard","V","Valid","Eu33314","Condition","Read","Read",0,4102358400000
"691",45506564,"[X]Depressive neurosis","N","Non-Standard","V","Valid","Eu34111","Condition","Read","Read",0,4102358400000
"692",45506571,"[X]Postpartum depression NOS","N","Non-Standard","V","Valid","Eu53012","Condition","Read","Read",0,4102358400000
"693",45509875,"Recurrent major depressive episodes, unspecified","N","Non-Standard","V","Valid","E113000","Condition","Read","Read",0,4102358400000
"694",45509919,"[X]Recurrent depressive disorder, current episode severe without psychotic symptoms","N","Non-Standard","V","Valid","Eu33200","Condition","Read","Read",0,4102358400000
"695",45509922,"[X]Other mixed anxiety disorders","N","Non-Standard","V","Valid","Eu41300","Condition","Read","Read",0,4102358400000
"696",45512088,"Puerperal depression","N","Non-Standard","V","Valid","62T1.00","Condition","Read","Read",0,4102358400000
"697",45513272,"Single major depressive episode, in partial or unspecified remission","N","Non-Standard","V","Valid","E112500","Condition","Read","Read",0,4102358400000
"698",45513274,"Seasonal affective disorder","N","Non-Standard","V","Valid","E118.00","Condition","Read","Read",0,4102358400000
"699",45513305,"[X]Recurrent major depressive episodes, severe, with psychosis, psychosis in remission","N","Non-Standard","V","Valid","Eu32A00","Condition","Read","Read",1396310400000,4102358400000
"700",45513306,"[X]Single episode of masked depression NOS","N","Non-Standard","V","Valid","Eu32y12","Condition","Read","Read",0,4102358400000
"701",45513309,"[X]Mild anxiety depression","N","Non-Standard","V","Valid","Eu41211","Condition","Read","Read",0,4102358400000
"702",45513323,"[X]Depressive conduct disorder","N","Non-Standard","V","Valid","Eu92000","Condition","Read","Read",0,4102358400000
"703",45516680,"Single major depressive episode NOS","N","Non-Standard","V","Valid","E112z00","Condition","Read","Read",0,4102358400000
"704",45516714,"[X]Single episode of psychogenic depression","N","Non-Standard","V","Valid","Eu32.12","Condition","Read","Read",0,4102358400000
"705",45518409,"O/E - depressed","N","Non-Standard","V","Valid","2257.00","Condition","Read","Read",0,4102358400000
"706",45520584,"[D]Postoperative depression","N","Non-Standard","V","Valid","R007z13","Condition","Read","Read",0,4102358400000
"707",45523216,"Single major depressive episode, moderate","N","Non-Standard","V","Valid","E112200","Condition","Read","Read",0,4102358400000
"708",45523217,"Manic-depressive - now depressed","N","Non-Standard","V","Valid","E115.11","Condition","Read","Read",0,4102358400000
"709",45523244,"[X]Antenatal depression","N","Non-Standard","V","Valid","Eu32B00","Condition","Read","Read",1396310400000,4102358400000
"710",45523245,"[X]Other depressive episodes","N","Non-Standard","V","Valid","Eu32y00","Condition","Read","Read",0,4102358400000
"711",45524869,"DEPRESSION","N","Non-Standard","V","Valid","3004A","Condition","OXMIS","OXMIS",0,4102358400000
"712",45525920,"ENDOGENOUS DEPRESSION","N","Non-Standard","V","Valid","2962EN","Condition","OXMIS","OXMIS",0,4102358400000
"713",45526924,"ANXIETY DEPRESSION","N","Non-Standard","V","Valid","3000E","Condition","OXMIS","OXMIS",0,4102358400000
"714",45527882,"DEPRESSION CHRONIC","N","Non-Standard","V","Valid","2962A","Condition","OXMIS","OXMIS",0,4102358400000
"715",45527887,"PUERPERAL DEPRESSION","N","Non-Standard","V","Valid","3004C","Condition","OXMIS","OXMIS",0,4102358400000
"716",45527889,"NEUROSIS NEURASTHENIC","N","Non-Standard","V","Valid","3005","Condition","OXMIS","OXMIS",0,4102358400000
"717",45529868,"DEPRESSION AGITATED","N","Non-Standard","V","Valid","2960AD","Condition","OXMIS","OXMIS",0,4102358400000
"718",45529869,"RECURRENT DEPRESSION","N","Non-Standard","V","Valid","2962R","Condition","OXMIS","OXMIS",0,4102358400000
"719",45529875,"NEUROSIS DEPRESSIVE","N","Non-Standard","V","Valid","3004","Condition","OXMIS","OXMIS",0,4102358400000
"720",45529876,"POSTOPERATIVE DEPRESSION","N","Non-Standard","V","Valid","3004PP","Condition","OXMIS","OXMIS",0,4102358400000
"721",45529877,"NERVOUS BREAKDOWN","N","Non-Standard","V","Valid","3009BD","Condition","OXMIS","OXMIS",0,4102358400000
"722",45529891,"DEPRESSION POSTVIRAL","N","Non-Standard","V","Valid","3091PL","Condition","OXMIS","OXMIS",0,4102358400000
"723",45530358,"POSTVIRAL DEPRESSION","N","Non-Standard","V","Valid","7902DC","Condition","OXMIS","OXMIS",0,4102358400000
"724",45533100,"Recurrent depressive disorder, currently in remission","N","Non-Standard","V","Valid","F33.4","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"725",45538062,"Bipolar disorder, current episode depressed, moderate","N","Non-Standard","V","Valid","F31.32","Condition","ICD10CM","5-char billing code",0,4102358400000
"726",45538065,"Recurrent depressive disorder, current episode mild","N","Non-Standard","V","Valid","F33.0","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"727",45547704,"Major depressive disorder, single episode, in full remission","N","Non-Standard","V","Valid","F32.5","Condition","ICD10CM","4-char billing code",0,4102358400000
"728",45547705,"Recurrent depressive disorder, current episode severe without psychotic symptoms","N","Non-Standard","V","Valid","F33.2","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"729",45547706,"Major depressive disorder, recurrent, in remission, unspecified","N","Non-Standard","V","Valid","F33.40","Condition","ICD10CM","5-char billing code",0,4102358400000
"730",45552476,"Schizoaffective disorder, depressive type","N","Non-Standard","V","Valid","F25.1","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"731",45552478,"Moderate depressive episode","N","Non-Standard","V","Valid","F32.1","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"732",45552479,"Major depressive disorder, recurrent, in partial remission","N","Non-Standard","V","Valid","F33.41","Condition","ICD10CM","5-char billing code",0,4102358400000
"733",45557202,"Severe depressive episode without psychotic symptoms","N","Non-Standard","V","Valid","F32.2","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"734",45562041,"Mild depressive episode","N","Non-Standard","V","Valid","F32.0","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"735",45562042,"Recurrent depressive disorder, current episode severe with psychotic symptoms","N","Non-Standard","V","Valid","F33.3","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"736",45566833,"Post-schizophrenic depression","N","Non-Standard","V","Valid","F20.4","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"737",45566839,"Bipolar disorder, current episode depressed, mild","N","Non-Standard","V","Valid","F31.31","Condition","ICD10CM","5-char billing code",0,4102358400000
"738",45566845,"Mixed anxiety and depressive disorder","N","Non-Standard","V","Valid","F41.2","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"739",45571755,"Bipolar affective disorder, current episode mild or moderate depression","N","Non-Standard","V","Valid","F31.3","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"740",45571756,"Bipolar disorder, current episode depressed, mild or moderate severity, unspecified","N","Non-Standard","V","Valid","F31.30","Condition","ICD10CM","5-char billing code",0,4102358400000
"741",45571759,"Other depressive episodes","N","Non-Standard","V","Valid","F32.8","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"742",45571760,"Depressive episode, unspecified","N","Non-Standard","V","Valid","F32.9","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"743",45571761,"Major depressive disorder, recurrent, in full remission","N","Non-Standard","V","Valid","F33.42","Condition","ICD10CM","5-char billing code",0,4102358400000
"744",45576541,"Major depressive disorder, single episode, in partial remission","N","Non-Standard","V","Valid","F32.4","Condition","ICD10CM","4-char billing code",0,4102358400000
"745",45576542,"Recurrent depressive disorder","N","Non-Standard","V","Valid","F33","Condition","ICD10","ICD10 Hierarchy",6.4152e+11,4102358400000
"746",45576543,"Recurrent depressive disorder, current episode moderate","N","Non-Standard","V","Valid","F33.1","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"747",45581456,"Bipolar affective disorder, current episode severe depression without psychotic symptoms","N","Non-Standard","V","Valid","F31.4","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"748",45581458,"Recurrent depressive disorder, unspecified","N","Non-Standard","V","Valid","F33.9","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"749",45581477,"Depressive conduct disorder","N","Non-Standard","V","Valid","F92.0","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"750",45586236,"Bipolar affective disorder, current episode severe depression with psychotic symptoms","N","Non-Standard","V","Valid","F31.5","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"751",45586238,"Dysthymia","N","Non-Standard","V","Valid","F34.1","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"752",45595904,"Depressive episode","N","Non-Standard","V","Valid","F32","Condition","ICD10","ICD10 Hierarchy",6.4152e+11,4102358400000
"753",45600739,"Severe depressive episode with psychotic symptoms","N","Non-Standard","V","Valid","F32.3","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"754",45600740,"Other recurrent depressive disorders","N","Non-Standard","V","Valid","F33.8","Condition","ICD10","ICD10 code",6.4152e+11,4102358400000
"755",45612226,"Seasonal Affective Disorder","N","Non-Standard","V","Valid","D016574","Condition","MeSH","Main Heading",0,4102358400000
"756",45612290,"Depression, Postpartum","N","Non-Standard","V","Valid","D019052","Condition","MeSH","Main Heading",0,4102358400000
"757",45614157,"Depression","N","Non-Standard","D","Invalid","D003863","Drug","MeSH","Drug",1.381104e+12,1.431216e+12
"758",45614158,"Depressive Disorder, Major","N","Non-Standard","V","Valid","D003865","Condition","MeSH","Main Heading",0,4102358400000
"759",45617140,"Dysthymic Disorder","N","Non-Standard","V","Valid","D019263","Condition","MeSH","Main Heading",0,4102358400000
"760",45617789,"Depressive Disorder","N","Non-Standard","V","Valid","D003866","Condition","MeSH","Main Heading",0,4102358400000
